audio_file,annotation,high_f,low_f,start_time,end_time
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,65,48,247940.169,247941.422
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,81,35,251751.35,251753.248
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,59,31,251879.059,251883.606
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,64,44,251926.947,251928.343
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,46,252141.969,252143.58
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,34,252158.272,252160.277
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,67,44,252282.793,252284.153
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,65,41,252582.757,252584.118
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,58,27,252753.867,252756.839
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,65,44,252988.45,252989.775
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,76,47,253003.115,253004.44
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,78,36,253082.506,253084.583
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,72,59,253131.396,253132.721
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,72,44,253144.465,253146.363
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,76,48,253163.58,253165.013
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,76,59,253172.21,253173.463
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,83,62,253175.611,253176.864
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,41,253181.376,253183.166
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,83,62,253196.66,253197.698
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,82,44,253271.315,253272.532
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,66,50,253467.949,253469.202
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,80,49,253471.243,253472.89
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,78,55,253572.65,253574.046
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,82,58,253625.049,253626.087
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,78,41,253663.642,253666.077
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,82,47,253680.931,253682.578
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,85,60,253758.235,253759.381
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,84,57,253843.652,253845.013
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,84,52,253939.417,253940.706
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,71,48,253943.964,253945.003
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,84,57,254016.982,254018.235
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,84,45,254040.179,254041.933
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,84,60,254057.34,254058.486
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,79,37,254053.043,254055.263
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,31,254281.642,254284.542
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,31,254409.975,254412.947
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,75,27,254417.423,254419.75
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,41,254456.046,254458.66
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,58,30,254507.371,254510.701
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,63,48,254599.223,254600.082
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,76,40,254615.151,254616.905
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,79,41,254673.877,254675.489
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,78,37,254680.02,254682.419
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,66,39,254741.857,254743.289
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,72,48,254751.775,254753.35
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,79,38,254847.693,254849.054
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,72,52,254859.627,254860.916
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,73,52,254867.754,254868.972
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,62,46,255031.667,255033.028
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,71,47,255072.036,255073.575
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,29,255095.509,255099.34
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,64,51,255128.767,255129.877
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,41,255139.054,255140.916
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,73,52,255157.075,255158.22
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,83,51,255205.294,255206.87
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,53,33,255256.082,255257.335
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,63,52,255308.839,255310.056
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,62,47,255367.693,255369.089
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,63,45,255393.289,255394.614
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,63,48,255446.655,255447.8
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,63,52,255487.407,255488.517
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,64,51,255511.095,255512.67
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,52,255609.412,255610.629
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,68,52,255620.343,255621.739
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,49,255671.642,255672.967
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,72,52,255675.939,255677.192
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,69,47,255690.343,255691.56
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,70,42,255710.987,255712.348
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,32,256809.417,256812.926
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,37,256885.084,256888.164
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,54,39,257073.545,257074.977
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,73,34,257135.908,257138.558
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,29,258205.192,258208.414
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,63,33,258765.944,258769.703
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,62,34,259128.558,259131.458
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,59,33,259914.87,259917.448
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,38,274151.673,274153.714
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,29,274276.159,274279.99
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,29,274336.696,274340.061
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,33,274398.056,274401.315
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,71,32,275061.719,275066.123
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,62,34,275320.322,275324.834
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,80,41,277575.55,277579.095
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,55,32,280726.903,280729.66
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,54,37,285016.688,285017.87
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,62,27,287415.9,287419.982
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,74,47,295789.381,295790.849
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,61,46,295825.228,295826.552
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,77,46,295838.951,295840.419
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,81,36,295911.611,295913.33
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,69,52,299903.652,299905.049
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,79,49,302850.251,302852.471
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,52,27,314161.141,314163.575
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,61,32,314268.716,314272.225
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,77,45,316020.0,316021.575
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,55,27,318845.951,318849.066
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,75,48,325035.693,325037.483
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,67,43,326374.667,326375.956
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,28,332712.089,332715.491
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,71,48,333565.555,333566.987
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,86,68,335396.99,335398.207
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,86,69,335400.32,335401.717
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,75,29,335883.445,335885.414
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,81,61,336075.665,336077.133
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,86,69,336193.338,336194.662
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,88,66,336197.061,336198.243
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,68,52,336654.949,336656.095
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,63,52,336908.074,336909.471
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,69,53,337145.056,337146.632
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,32,337310.248,337313.148
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,56,26,337492.049,337494.806
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,77,53,337519.22,337521.01
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,76,52,338038.325,338039.972
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,61,37,338081.046,338083.552
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,60,37,338662.228,338664.77
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,73,50,339220.33,339221.941
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,63,32,341652.442,341655.164
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,30,341681.01,341683.946
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,38,347102.156,347104.126
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,36,347718.575,347720.939
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,35,349576.99,349579.21
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,37,350615.808,350618.171
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,38,351642.8,351645.414
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,28,351748.79,351751.87
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,27,354515.343,354519.174
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,68,25,354668.11,354671.297
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,26,354874.483,354878.386
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,67,27,355483.194,355486.417
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,25,355637.68,355641.297
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,29,355811.01,355814.054
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,27,355999.864,356003.875
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,64,26,358031.977,358035.45
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,23,358083.302,358087.67
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,30,358269.435,358272.228
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,72,37,358671.941,358675.02
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,74,24,362676.015,362681.35
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,55,26,362704.584,362708.057
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,62,28,362732.793,362736.051
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,56,28,362810.143,362814.511
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,75,47,364173.903,364175.55
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,63,32,364619.821,364622.829
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,65,29,366840.072,366843.473
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,66,35,367775.693,367778.916
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,70,35,368214.01,368216.696
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,73,34,368279.381,368282.46
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,71,27,369877.499,369881.079
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,54,29,383165.402,383170.844
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,69,35,384787.345,384789.601
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,69,47,385221.724,385222.941
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,77,42,385604.517,385606.486
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,81,48,386446.629,386448.061
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,40Hz,75,54,388781.785,388783.11
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,76,49,389750.128,389751.488
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120622_055731.d100.x.wav,D,95,67,393219.215,393220.54
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,67,43,11681.859,11683.471
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,86,65,20207.524,20208.706
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,80,63,20344.624,20346.199
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,57,37,21715.627,21717.095
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,40Hz,73,49,21851.535,21852.895
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,70,30,21943.12,21946.378
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,76,30,22231.222,22234.123
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,60,27,22336.88,22339.35
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,83,31,22370.542,22374.087
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,95,41,22450.864,22454.23
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,78,25,22682.01,22685.376
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,88,31,22707.596,22710.997
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,64,30,22799.325,22802.225
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,97,43,23031.366,23034.839
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,68,32,23068.823,23072.189
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,55,28,23200.435,23203.908
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,87,32,23390.604,23394.864
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,83,45,23473.836,23477.095
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,61,33,63798.596,63801.747
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,81,32,73018.665,73022.138
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,75,23,73183.616,73189.882
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,66,29,73265.049,73269.632
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,33,73311.182,73313.724
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,66,23,73388.701,73393.141
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,67,23,73539.847,73544.286
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,84,26,74079.892,74085.049
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,81,27,74427.197,74433.57
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,76,32,74472.793,74476.445
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,36,75084.87,75090.169
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,78,29,75116.767,75121.422
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,79,42,75150.931,75154.118
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,88,31,75246.803,75252.639
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,73,29,75286.875,75292.174
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,78,33,75490.251,75495.371
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,70,30,75757.52,75761.315
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,69,39,75883.867,75887.985
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,72,40,77010.573,77012.793
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,85,29,87359.57,87364.082
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,74,28,87389.713,87394.726
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,63,28,87494.297,87498.629
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,67,19,87529.274,87535.433
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,78,32,88432.532,88437.689
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,64,22,89277.951,89283.68
L:\HARP_CNN\AB_classifier\labeled_data\xwavs\CINMS18B_d06_120626_214731.d100.x.wav,D,66,22,91398.987,91403.821
