audio_file,annotation,high_f,low_f,start_time,end_time
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,81,32,137791.54,137796.56
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,71,34,138624.393,138627.68
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,97,37,142115.294,142117.822
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,86,49,142423.271,142426.197
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,81,35,142652.657,142656.558
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,79,37,142696.161,142700.314
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,87,29,143038.035,143041.141
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,78,47,143076.41,143080.057
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,80,33,144198.583,144200.858
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,89,46,144312.985,144314.827
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,77,34,144384.393,144386.488
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,79,28,144390.75,144393.097
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,69,34,146375.224,146377.68
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,74,28,146381.833,146383.964
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,73,19,146398.583,146401.111
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,72,31,149304.799,149308.23
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,91,41,149558.696,149561.152
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,69,23,151209.71,151214.044
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,92,48,152700.284,152702.376
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,75,46,173889.862,173893.055
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,66,36,173923.99,173926.816
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,82,37,175455.459,175459.422
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,82,42,176516.339,176518.945
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,86,39,176525.22,176528.963
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,77,36,176530.945,176534.284
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,74,35,177084.981,177088.908
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,70,28,177107.513,177110.669
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,69,37,177113.055,177115.146
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,91,27,179817.449,179820.679
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,69,22,183871.871,183875.578
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,91,36,183909.027,183912.0
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,69,35,183949.981,183952.367
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,60,27,193323.541,193326.587
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,87,31,197415.908,197420.348
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,74,34,199239.284,199241.596
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,78,38,199278.22,199281.046
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,78,37,201868.468,201872.138
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,102,42,201922.816,201926.449
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,67,25,202010.596,202014.486
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,72,37,203001.303,203006.294
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,75,25,203681.202,203686.083
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,73,36,204181.0,204184.597
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,104,18,208460.477,208464.771
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,83,36,211527.917,211530.706
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,70,34,211778.101,211780.67
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,71,18,212407.881,212410.45
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,84,16,212567.193,212571.596
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,83,39,212832.514,212835.963
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,79,33,213065.835,213068.844
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,77,25,213282.881,213287.615
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,66,35,213762.468,213765.624
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,70,32,214894.027,214896.963
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,77,38,214899.495,214902.101
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,84,28,214928.633,214934.284
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,72,35,215042.927,215047.0
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,104,38,215113.101,215116.514
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,92,40,215148.064,215150.78
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,73,35,215301.514,215304.009
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,78,28,216210.486,216214.486
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,82,42,216326.835,216330.358
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,91,46,216358.523,216361.642
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,76,27,218937.422,218941.092
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,93,36,226029.183,226032.229
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,96,27,226260.89,226264.339
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,92,46,226289.807,226292.817
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,101,41,226313.385,226316.761
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,92,40,226353.569,226356.284
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,106,43,226374.229,226377.679
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,117,39,226552.394,226555.22
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,89,28,226566.67,226570.156
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,115,42,226572.395,226575.22
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,89,30,226600.505,226605.128
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,86,28,226633.899,226638.193
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,87,43,226671.954,226675.881
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,81,39,227029.587,227032.45
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,74,34,227070.523,227073.349
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,95,34,227179.183,227182.009
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,75,41,227216.706,227219.165
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,98,32,227436.56,227441.367
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,69,34,227475.385,227477.954
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,98,42,227509.661,227512.193
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,74,24,227614.376,227618.743
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,77,33,228071.844,228074.963
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,73,36,228117.569,228120.798
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,85,44,228167.202,228170.578
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,84,38,228180.817,228183.165
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,88,37,228211.422,228215.569
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,73,25,228713.404,228718.138
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,82,31,228810.761,228814.578
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,78,36,228902.89,228906.156
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,97,41,228940.945,228944.248
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,85,28,229308.743,229313.257
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,74,19,229340.762,229344.798
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,96,40,229361.789,229365.532
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,87,29,229595.404,229598.706
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,90,40,230023.844,230027.147
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,94,28,230947.954,230950.963
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,101,46,230962.817,230965.165
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,89,42,231288.725,231290.706
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,84,47,231294.339,231296.835
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,89,13,233561.22,233565.881
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,77,9,233984.945,233989.826
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121109_191242.d100.x.wav,D,94,12,234256.046,234259.862
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,95,47,1943.22,1945.899
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,94,28,2252.083,2254.651
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,69,28,2355.716,2358.358
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,74,37,7235.284,7238.587
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,74,37,7241.339,7244.642
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,37,7274.661,7278.147
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,81,34,7390.11,7393.486
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,80,40,7424.55,7428.367
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,84,32,7454.44,7459.138
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,76,34,7781.349,7784.431
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,65,32,7862.303,7866.229
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,74,18,7886.303,7890.303
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,80,39,9612.303,9616.193
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,91,36,9994.734,9996.972
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,18,10004.55,10006.972
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,19,10488.679,10490.477
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,81,15,10858.945,10862.064
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,84,38,11432.477,11437.431
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,20,12259.303,12261.394
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,75,36,12339.954,12344.101
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,78,31,12527.661,12531.44
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,80,34,12565.128,12569.716
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,34,12578.303,12581.862
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,37,12606.156,12610.266
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,75,26,12625.459,12629.495
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,71,27,12651.018,12654.798
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,87,31,13243.183,13246.523
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,85,41,13278.303,13280.982
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,79,34,13650.725,13654.725
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,32,13978.248,13982.688
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,65,27,14000.578,14004.578
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,75,32,14038.853,14042.963
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,36,14084.835,14088.285
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,38,14586.037,14589.229
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,27,15186.698,15190.734
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,84,40,15237.027,15241.468
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,69,39,15281.046,15285.156
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,35,15366.477,15370.734
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,67,38,15387.917,15390.413
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,87,47,15514.936,15518.055
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,89,39,15937.064,15941.651
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,95,16,16324.899,16329.34
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,30,16349.394,16353.248
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,93,17,16395.266,16398.862
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,78,23,16400.294,16404.147
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,65,25,16488.716,16492.972
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,82,28,16519.229,16523.193
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,73,34,16622.514,16625.817
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,81,34,17533.734,17538.101
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,36,17577.055,17580.615
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,64,27,17611.275,17616.303
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,31,17661.422,17665.716
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,76,39,17892.119,17896.046
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,79,34,17938.56,17942.597
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,35,17991.679,17996.009
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,80,39,18041.679,18045.165
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,73,32,18074.963,18079.257
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,65,22,18362.009,18367.037
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,74,29,18396.578,18400.468
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,86,34,18473.496,18476.982
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,80,42,18495.257,18498.339
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,74,34,18526.174,18530.101
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,39,19013.771,19017.55
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,34,19210.844,19213.303
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,74,35,19303.248,19306.587
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,67,24,19334.33,19338.477
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,58,26,19352.716,19355.174
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,33,19373.229,19376.826
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,34,19410.11,19414.55
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,78,26,19413.266,19417.339
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,85,32,19451.394,19455.138
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,74,35,19578.202,19582.312
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,89,36,19721.027,19724.183
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,75,29,19832.734,19836.954
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,83,35,19966.349,19969.908
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,76,34,20024.238,20029.156
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,78,39,20080.101,20083.844
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,82,34,20108.734,20112.587
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,37,20292.294,20296.734
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,79,36,20343.927,20346.789
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,90,36,20394.147,20398.514
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,36,20436.532,20441.229
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,26,20509.45,20513.413
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,64,26,20541.468,20545.284
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,74,27,20587.174,20591.688
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,78,35,20650.386,20654.092
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,88,34,20663.633,20666.422
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,92,32,20859.615,20862.881
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,78,37,20897.083,20902.55
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,39,20946.238,20951.046
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,68,37,20976.972,20980.716
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,105,35,20984.239,20987.615
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,77,26,21038.257,21042.0
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,99,19,21043.872,21046.918
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,76,39,21048.569,21052.312
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,87,27,21129.945,21133.578
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,69,26,21211.963,21214.972
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,90,49,21237.248,21240.037
L:\HARP_CNN\AB_classifier\labeled_data\xwavs/DCPP01A_d01_121112_122652.d100.x.wav,D,78,37,21277.083,21280.422
